,ObservationDate,country,Confirmed,Deaths,Recovered,Code,latitude,longitude,New Confirmed,New Recovered,New Death
2328,03/13/2020,new zealand,5,0,0,NZ,-40.900557,174.88597099999998,0,0,0
2455,03/14/2020,new zealand,6,0,0,NZ,-40.900557,174.88597099999998,1,0,0
2597,03/15/2020,new zealand,8,0,0,NZ,-40.900557,174.88597099999998,2,0,0
2746,03/16/2020,new zealand,8,0,0,NZ,-40.900557,174.88597099999998,0,0,0
2907,03/17/2020,new zealand,12,0,0,NZ,-40.900557,174.88597099999998,4,0,0
3066,03/18/2020,new zealand,20,0,0,NZ,-40.900557,174.88597099999998,8,0,0
3233,03/19/2020,new zealand,28,0,0,NZ,-40.900557,174.88597099999998,8,0,0
3400,03/20/2020,new zealand,39,0,0,NZ,-40.900557,174.88597099999998,11,0,0
3578,03/21/2020,new zealand,52,0,0,NZ,-40.900557,174.88597099999998,13,0,0
3234,03/19/2020,nicaragua,1,0,0,NI,12.865416,-85.207229,1,0,0
3399,03/20/2020,nicaragua,1,0,0,NI,12.865416,-85.207229,0,0,0
3579,03/21/2020,nicaragua,2,0,0,NI,12.865416,-85.207229,1,0,0
3398,03/20/2020,niger,1,0,0,NE,17.607789,8.081666,1,0,0
3580,03/21/2020,niger,1,0,0,NE,17.607789,8.081666,0,0,0
1035,02/28/2020,nigeria,1,0,0,NG,9.081999,8.675277000000001,1,0,0
1096,02/29/2020,nigeria,1,0,0,NG,9.081999,8.675277000000001,0,0,0
1158,03/01/2020,nigeria,1,0,0,NG,9.081999,8.675277000000001,0,0,0
1223,03/02/2020,nigeria,1,0,0,NG,9.081999,8.675277000000001,0,0,0
1303,03/03/2020,nigeria,1,0,0,NG,9.081999,8.675277000000001,0,0,0
1383,03/04/2020,nigeria,1,0,0,NG,9.081999,8.675277000000001,0,0,0
1481,03/05/2020,nigeria,1,0,0,NG,9.081999,8.675277000000001,0,0,0
1563,03/06/2020,nigeria,1,0,0,NG,9.081999,8.675277000000001,0,0,0
1673,03/07/2020,nigeria,1,0,0,NG,9.081999,8.675277000000001,0,0,0
1776,03/08/2020,nigeria,1,0,0,NG,9.081999,8.675277000000001,0,0,0
1861,03/09/2020,nigeria,2,0,0,NG,9.081999,8.675277000000001,1,0,0
1975,03/10/2020,nigeria,2,0,0,NG,9.081999,8.675277000000001,0,0,0
2087,03/11/2020,nigeria,2,0,0,NG,9.081999,8.675277000000001,0,0,0
2206,03/12/2020,nigeria,2,0,0,NG,9.081999,8.675277000000001,0,0,0
2335,03/13/2020,nigeria,2,0,0,NG,9.081999,8.675277000000001,0,0,0
2450,03/14/2020,nigeria,2,0,0,NG,9.081999,8.675277000000001,0,0,0
2598,03/15/2020,nigeria,2,0,0,NG,9.081999,8.675277000000001,0,0,0
2747,03/16/2020,nigeria,2,0,0,NG,9.081999,8.675277000000001,0,0,0
2906,03/17/2020,nigeria,3,0,0,NG,9.081999,8.675277000000001,1,0,0
3067,03/18/2020,nigeria,8,0,1,NG,9.081999,8.675277000000001,5,1,0
3229,03/19/2020,nigeria,8,0,1,NG,9.081999,8.675277000000001,0,0,0
3402,03/20/2020,nigeria,12,0,1,NG,9.081999,8.675277000000001,4,0,0
3574,03/21/2020,nigeria,22,0,1,NG,9.081999,8.675277000000001,10,0,0
1031,02/28/2020,north ireland,1,0,0,,,,1,0,0
952,02/26/2020,north macedonia,1,0,0,,,,1,0,0
983,02/27/2020,north macedonia,1,0,0,,,,0,0,0
1060,02/28/2020,north macedonia,1,0,0,,,,0,0,0
1095,02/29/2020,north macedonia,1,0,0,,,,0,0,0
1157,03/01/2020,north macedonia,1,0,0,,,,0,0,0
1227,03/02/2020,north macedonia,1,0,0,,,,0,0,0
1302,03/03/2020,north macedonia,1,0,0,,,,0,0,0
1382,03/04/2020,north macedonia,1,0,0,,,,0,0,0
1471,03/05/2020,north macedonia,1,0,0,,,,0,0,0
1573,03/06/2020,north macedonia,3,0,0,,,,2,0,0
1661,03/07/2020,north macedonia,3,0,0,,,,0,0,0
1763,03/08/2020,north macedonia,3,0,0,,,,0,0,0
1871,03/09/2020,north macedonia,3,0,0,,,,0,0,0
1972,03/10/2020,north macedonia,7,0,0,,,,4,0,0
2089,03/11/2020,north macedonia,7,0,0,,,,0,0,0
2208,03/12/2020,north macedonia,7,0,0,,,,0,0,0
2330,03/13/2020,north macedonia,14,0,1,,,,7,1,0
2451,03/14/2020,north macedonia,14,0,1,,,,0,0,0
2599,03/15/2020,north macedonia,14,0,1,,,,0,0,0
2748,03/16/2020,north macedonia,18,0,1,,,,4,0,0
2908,03/17/2020,north macedonia,26,0,1,,,,8,0,0
3068,03/18/2020,north macedonia,35,0,1,,,,9,0,0
3235,03/19/2020,north macedonia,48,0,1,,,,13,0,0
3405,03/20/2020,north macedonia,67,0,1,,,,19,0,0
3581,03/21/2020,north macedonia,85,0,1,,,,18,0,0
933,02/26/2020,norway,1,0,0,NO,60.472024,8.468946,1,0,0
987,02/27/2020,norway,1,0,0,NO,60.472024,8.468946,0,0,0
1034,02/28/2020,norway,6,0,0,NO,60.472024,8.468946,5,0,0
1094,02/29/2020,norway,15,0,0,NO,60.472024,8.468946,9,0,0
1156,03/01/2020,norway,19,0,0,NO,60.472024,8.468946,4,0,0
1226,03/02/2020,norway,25,0,0,NO,60.472024,8.468946,6,0,0
1301,03/03/2020,norway,32,0,0,NO,60.472024,8.468946,7,0,0
1418,03/04/2020,norway,56,0,0,NO,60.472024,8.468946,24,0,0
1469,03/05/2020,norway,87,0,0,NO,60.472024,8.468946,31,0,0
1561,03/06/2020,norway,108,0,0,NO,60.472024,8.468946,21,0,0
1658,03/07/2020,norway,147,0,0,NO,60.472024,8.468946,39,0,0
1761,03/08/2020,norway,176,0,0,NO,60.472024,8.468946,29,0,0
1870,03/09/2020,norway,205,0,1,NO,60.472024,8.468946,29,1,0
1976,03/10/2020,norway,400,0,1,NO,60.472024,8.468946,195,0,0
2091,03/11/2020,norway,598,0,1,NO,60.472024,8.468946,198,0,0
2215,03/12/2020,norway,702,0,1,NO,60.472024,8.468946,104,0,0
2329,03/13/2020,norway,996,0,1,NO,60.472024,8.468946,294,0,0
2453,03/14/2020,norway,1090,3,1,NO,60.472024,8.468946,94,0,3
2600,03/15/2020,norway,1221,3,1,NO,60.472024,8.468946,131,0,0
2749,03/16/2020,norway,1333,3,1,NO,60.472024,8.468946,112,0,0
2904,03/17/2020,norway,1463,3,1,NO,60.472024,8.468946,130,0,0
3069,03/18/2020,norway,1550,6,1,NO,60.472024,8.468946,87,0,3
3245,03/19/2020,norway,1746,7,1,NO,60.472024,8.468946,196,0,1
3415,03/20/2020,norway,1914,7,1,NO,60.472024,8.468946,168,0,0
3592,03/21/2020,norway,2118,7,1,NO,60.472024,8.468946,204,0,0
1999,03/10/2020,occupied palestinian territory,25,0,0,,,,25,0,0
2115,03/11/2020,occupied palestinian territory,25,0,0,,,,0,0,0
2234,03/12/2020,occupied palestinian territory,25,0,0,,,,0,0,0
2500,03/14/2020,occupied palestinian territory,25,0,0,,,,0,0,0
2638,03/15/2020,occupied palestinian territory,25,0,0,,,,0,0,0
2745,03/16/2020,occupied palestinian territory,25,0,0,,,,0,0,0
2941,03/17/2020,occupied palestinian territory,25,0,0,,,,0,0,0
850,02/24/2020,oman,2,0,0,OM,21.512583,55.923255000000005,2,0,0
890,02/25/2020,oman,2,0,0,OM,21.512583,55.923255000000005,0,0,0
937,02/26/2020,oman,4,0,0,OM,21.512583,55.923255000000005,2,0,0
981,02/27/2020,oman,4,0,0,OM,21.512583,55.923255000000005,0,0,0
1033,02/28/2020,oman,4,0,0,OM,21.512583,55.923255000000005,0,0,0
1093,02/29/2020,oman,6,0,1,OM,21.512583,55.923255000000005,2,1,0
1155,03/01/2020,oman,6,0,1,OM,21.512583,55.923255000000005,0,0,0
1225,03/02/2020,oman,6,0,1,OM,21.512583,55.923255000000005,0,0,0
1300,03/03/2020,oman,12,0,2,OM,21.512583,55.923255000000005,6,1,0
1380,03/04/2020,oman,15,0,2,OM,21.512583,55.923255000000005,3,0,0
1463,03/05/2020,oman,16,0,2,OM,21.512583,55.923255000000005,1,0,0
1559,03/06/2020,oman,16,0,2,OM,21.512583,55.923255000000005,0,0,0
1651,03/07/2020,oman,16,0,2,OM,21.512583,55.923255000000005,0,0,0
1753,03/08/2020,oman,16,0,2,OM,21.512583,55.923255000000005,0,0,0
1869,03/09/2020,oman,16,0,2,OM,21.512583,55.923255000000005,0,0,0
1983,03/10/2020,oman,18,0,9,OM,21.512583,55.923255000000005,2,7,0
2098,03/11/2020,oman,18,0,9,OM,21.512583,55.923255000000005,0,0,0
2210,03/12/2020,oman,18,0,9,OM,21.512583,55.923255000000005,0,0,0
2331,03/13/2020,oman,19,0,9,OM,21.512583,55.923255000000005,1,0,0
2456,03/14/2020,oman,19,0,9,OM,21.512583,55.923255000000005,0,0,0
2595,03/15/2020,oman,22,0,9,OM,21.512583,55.923255000000005,3,0,0
2750,03/16/2020,oman,22,0,9,OM,21.512583,55.923255000000005,0,0,0
2902,03/17/2020,oman,24,0,9,OM,21.512583,55.923255000000005,2,0,0
3070,03/18/2020,oman,39,0,12,OM,21.512583,55.923255000000005,15,3,0
3237,03/19/2020,oman,48,0,12,OM,21.512583,55.923255000000005,9,0,0
3407,03/20/2020,oman,48,0,12,OM,21.512583,55.923255000000005,0,0,0
3583,03/21/2020,oman,52,0,12,OM,21.512583,55.923255000000005,4,0,0
339,02/07/2020,others,61,0,0,,,,61,0,0
374,02/08/2020,others,61,0,0,,,,0,0,0
397,02/09/2020,others,64,0,0,,,,3,0,0
431,02/10/2020,others,135,0,0,,,,71,0,0
455,02/11/2020,others,135,0,0,,,,0,0,0
491,02/12/2020,others,175,0,0,,,,40,0,0
520,02/13/2020,others,175,0,0,,,,0,0,0
548,02/14/2020,others,218,0,0,,,,43,0,0
